Longitude,Latitude,UHI Index,Region,nearest_building_distance,building_density,avg_building_age,avg_building_elevation,avg_building_height,avg_height_above_ground,nearest_building_height,nearest_building_height_above_ground,nearest_building_elevation,Datetime,Air Temp at Surface,Relative Humidity,Avg Wind Speed,Wind Direction,Solar Flux,traffic_volume,avg_traffic_volume,cloud_fraction,LST,NDVI,SB01,SB02,SB03,SB04,SB06,SB07,SB08,SB8A,SB11,SB12,SNDVI
-73.96372167,40.79215333,,Manhattan,63.81893378515148,10638,104.40327129159617,67.16592982786192,81.45806814190763,14.292138314045715,71.88,12.879999999999995,59.0,2021-07-24 15:12:00,26.3,50.9,3.0,158.0,219.0,63,,0.15312864,30.91873136000004,0.8520000576972961,494.0,404.0,494.0,404.0,521.0,521.0,349.0,349.0,349.0,349.0,-0.07304116865869854
-73.95286,40.78659167,,Manhattan,15.457882513181023,12876,100.70347934141037,51.24990283715507,68.09132638651069,16.841423549355618,285.0,274.0,11.0,2021-07-24 15:08:00,26.3,50.9,3.0,158.0,219.0,16,,0.15312864,36.57213644000001,,864.0,1024.0,864.0,1024.0,1208.0,1208.0,1394.0,1394.0,1394.0,1394.0,0.15301902398676592
-73.961075,40.75933833,,Manhattan,14.58604990738143,8422,101.88292567086202,64.58892717120114,86.80186218137817,22.212935010177016,64.82,57.81999999999999,7.0,2021-07-24 15:14:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,35.10922388000006,0.4360000491142273,643.0,491.0,643.0,491.0,472.0,472.0,444.0,444.0,444.0,444.0,-0.05026737967914439
-73.97226167,40.79645333,,Manhattan,10.63628093530331,8168,108.51542605288932,75.99755022048015,93.93829462648701,17.940744406006857,173.68,112.68,61.0,2021-07-24 15:25:00,27.2,46.4,1.4,175.0,725.0,63,,0.15312864,36.44225168000003,,799.0,572.0,799.0,572.0,750.0,750.0,568.0,568.0,568.0,568.0,-0.0035087719298245615
-73.96766833,40.80002167,,Manhattan,3.184821276788709,9024,107.93982712765957,72.53198093337767,84.47172009445958,11.939739161081919,110.57,48.56999999999999,62.0,2021-07-24 15:33:00,26.8,47.6,2.4,209.0,511.0,63,,0.15312864,37.64197669999999,,1165.0,3182.0,1165.0,3182.0,3168.0,3168.0,3738.0,3738.0,3738.0,3738.0,0.08034682080924856
-73.949095,40.79414667,,Manhattan,17.95531194310248,13587,99.99536321483771,48.57999410724808,64.14350607646804,15.563511969219947,285.0,274.0,11.0,2021-07-24 15:26:00,27.2,46.4,1.4,175.0,725.0,16,,0.15312864,36.90710239999999,0.4040000438690185,1110.0,1378.0,1110.0,1378.0,1494.0,1494.0,1790.0,1790.0,1790.0,1790.0,0.13005050505050506
-73.96059167,40.797535,,Manhattan,25.73776359667434,11211,103.65034341271965,64.42956614890198,75.94113251689251,11.511566367990538,93.0,60.0,33.0,2021-07-24 15:30:00,27.3,45.4,3.8,202.0,349.0,63,,0.15312864,32.268849260000025,0.8520000576972961,899.0,825.0,899.0,825.0,1120.0,1120.0,1184.0,1184.0,1184.0,1184.0,0.17869586859133899
-73.93322,40.795155,,Manhattan,6.477622609474196,7042,94.1530815109344,34.09571895889631,52.881276739106816,18.785557780210496,125.0,110.0,15.0,2021-07-24 15:25:00,27.2,46.4,1.4,175.0,725.0,33,,0.15312864,37.01647904000004,0.312000036239624,2243.0,1982.0,2243.0,1982.0,2116.0,2116.0,2246.0,2246.0,2246.0,2246.0,0.06244087038789026
-73.94806167,40.78681,,Manhattan,17.29443053418916,12987,99.78386078386079,45.91561344019729,63.956397415252006,18.040783975054715,285.0,274.0,11.0,2021-07-24 15:04:00,26.3,51.1,2.5,161.0,128.0,16,,0.15312864,37.95643454000003,0.9040000438690186,816.0,1292.0,816.0,1292.0,1408.0,1408.0,1726.0,1726.0,1726.0,1726.0,0.14380384360503645
-73.899135,40.81350667,,Bronx,12.793974140718674,10620,74.2565913370998,63.493025447690854,36.37229396463714,-27.12073148305372,45.0,35.0,10.0,2021-07-24 15:23:00,27.3,44.4,3.7,162.0,511.0,28,,0.10334632,42.21528746000001,0.1600000113248825,1421.0,1434.0,1421.0,1434.0,1532.0,1532.0,1628.0,1628.0,1628.0,1628.0,0.06335728282168518
-73.90962667,40.84315667,,Bronx,17.619017455237298,14663,78.9261406260656,72.91507373020208,39.508911861321685,-33.406161868880396,15.35,-9.65,25.0,2021-07-24 15:14:00,28.0,40.7,3.1,114.0,236.0,43,,0.10783037,35.53305836000004,0.3240000009536743,411.0,648.0,411.0,648.0,577.0,577.0,480.0,480.0,480.0,480.0,-0.14893617021276595
-73.95757833,40.76121,,Manhattan,19.03983963457145,8694,101.181274442144,55.99677605066206,81.03263612335175,25.035860072689694,71.88,12.879999999999995,59.0,2021-07-24 15:17:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,36.79772576000005,,724.0,821.0,724.0,821.0,905.0,905.0,824.0,824.0,824.0,824.0,0.00182370820668693
-73.91770833,40.83735333,,Bronx,12.27614312019729,11247,78.77362852316173,66.56450894844626,42.22952944747128,-24.33497950097498,67.0,53.0,14.0,2021-07-24 15:22:00,27.9,41.8,2.8,105.0,229.0,43,,0.10783037,35.758647680000024,0.2560000419616699,1354.0,2114.0,1354.0,2114.0,2332.0,2332.0,2448.0,2448.0,2448.0,2448.0,0.07321350284962735
-73.98724667,40.77075833,,Manhattan,46.59649778578906,11381,104.05632194007556,46.86860158311346,93.76794940447495,46.89934782136149,223.02467662,187.02467662,36.0,2021-07-24 15:50:00,26.6,48.3,3.5,184.0,181.0,59,30.0,0.15312864,39.97306634000006,0.2520000338554382,846.0,1034.0,846.0,1034.0,1130.0,1130.0,1248.0,1248.0,1248.0,1248.0,0.09377738825591586
-73.87953667,40.80615167,,Bronx,42.998286027825685,6930,77.95209235209235,41.68086027713626,30.311191796750865,-11.369668480385394,14.0,-5.0,19.0,2021-07-24 15:50:00,27.2,47.8,3.2,157.0,491.0,28,,0.10334632,37.14636380000002,,1148.0,872.0,1148.0,872.0,854.0,854.0,885.0,885.0,885.0,885.0,0.007398975526465566
-73.97206,40.765805,,Manhattan,31.047057167460995,11182,104.48900017885887,64.16642806012885,94.94022700929044,30.77379894916159,93.0,78.0,15.0,2021-07-24 15:06:00,26.3,51.1,2.5,161.0,128.0,59,,0.15312864,33.35577962000002,0.4600000381469726,622.0,371.0,622.0,371.0,576.0,576.0,361.0,361.0,361.0,361.0,-0.01366120218579235
-73.9024,40.83370667,,Bronx,12.151531662566956,14087,77.46248314048414,73.7542987068353,38.181323226539014,-35.572975480296286,97.72,89.72,8.0,2021-07-24 15:13:00,28.0,40.7,3.1,114.0,236.0,43,,0.10334632,37.25574044000001,0.3080000281333923,5630.0,6592.0,5630.0,6592.0,6152.0,6152.0,6088.0,6088.0,6088.0,6088.0,-0.03974763406940063
-73.95461833,40.79562833,,Manhattan,114.93051299483463,13049,101.05900835313051,54.683233624789075,68.55252406372372,13.869290438934653,285.0,274.0,11.0,2021-07-24 15:52:00,26.6,48.3,3.5,184.0,181.0,16,,0.15312864,31.161410779999983,0.4760000705718994,497.0,668.0,497.0,668.0,785.0,785.0,664.0,664.0,664.0,664.0,-0.003003003003003003
-73.90329667,40.811215,,Bronx,18.08284559044581,9905,72.5608278647148,58.41146149181322,37.79380737171417,-20.61765412009905,15.35,-9.65,25.0,2021-07-24 15:16:00,28.0,40.7,3.1,114.0,236.0,28,,0.10334632,38.821193600000015,0.1600000113248825,2421.0,1622.0,2421.0,1622.0,1898.0,1898.0,1914.0,1914.0,1914.0,1914.0,0.08257918552036199
-73.93413833,40.79555833,,Manhattan,8.084061757921482,7660,95.53185378590078,36.96574715649105,54.01645665380441,17.05070949731337,18.57,5.57,13.0,2021-07-24 15:26:00,27.2,46.4,1.4,175.0,725.0,33,,0.15312864,37.01306102000001,0.312000036239624,2049.0,1488.0,2049.0,1488.0,1744.0,1744.0,1930.0,1930.0,1930.0,1930.0,0.12931538911644236
-73.90040833,40.81547667,,Bronx,15.20003315577412,11017,74.7804302441681,64.7988369980011,37.00960722790023,-27.789229770100853,45.0,35.0,10.0,2021-07-24 15:22:00,27.9,41.8,2.8,105.0,229.0,28,,0.10334632,35.19467438000004,0.1600000113248825,809.0,691.0,809.0,691.0,696.0,696.0,606.0,606.0,606.0,606.0,-0.06553585196607556
-73.95488,40.80417,,Manhattan,11.286988624741895,12858,101.19668688754084,55.45252179327522,67.59747009497198,12.144948301696761,285.0,274.0,11.0,2021-07-24 15:44:00,27.1,47.6,3.2,163.0,565.0,16,,0.15312864,39.28262630000006,0.2760000228881836,1078.0,1007.0,1078.0,1007.0,1074.0,1074.0,1158.0,1158.0,1158.0,1158.0,0.0697459584295612
-73.92372,40.84413333,,Bronx,28.778292396979015,8457,82.03003429111978,73.05316755476613,45.166856118988754,-27.88631143577738,35.82,21.82,14.0,2021-07-24 15:47:00,27.3,47.4,3.5,146.0,646.0,43,,0.10783037,36.10044968,0.284000039100647,829.0,1154.0,829.0,1154.0,1334.0,1334.0,1456.0,1456.0,1456.0,1456.0,0.11570881226053639
-73.895605,40.80892667,,Bronx,37.52576516868934,9189,71.179236043095,59.948142499182914,34.55524794189346,-25.392894557289466,23.64,14.64,9.0,2021-07-24 15:56:00,27.2,47.3,2.6,165.0,621.0,28,,0.10334632,39.43301918000003,0.1320000141859054,2181.0,1244.0,2181.0,1244.0,1300.0,1300.0,1396.0,1396.0,1396.0,1396.0,0.05757575757575758
-73.95195833,40.7693,,Manhattan,14.331867561739498,9510,99.04374342797055,45.717865038425096,72.32265774660175,26.604792708176646,45.26,7.259999999999998,38.0,2021-07-24 15:22:00,26.7,49.7,2.0,132.0,448.0,59,,0.15312864,38.84511974000003,0.2800000309944153,6731.0,5184.0,6731.0,5184.0,5128.0,5128.0,5376.0,5376.0,5376.0,5376.0,0.01818181818181818
-73.92564667,40.84142667,,Bronx,18.11727556478983,8118,82.55875831485588,75.3747841105354,46.73662490464717,-28.638159205888233,14.8,-0.1999999999999993,15.0,2021-07-24 15:46:00,27.3,47.4,3.5,146.0,646.0,43,,0.10783037,35.69028728000001,0.284000039100647,1430.0,944.0,1430.0,944.0,1056.0,1056.0,818.0,818.0,818.0,818.0,-0.07150964812712826
-73.942635,40.79075333,,Manhattan,10.129530055047221,12026,99.50282720771662,45.51747378931603,60.40081858050424,14.88334479118822,180.48,145.48,35.0,2021-07-24 15:22:00,26.7,49.7,2.0,132.0,448.0,16,,0.15312864,37.54969016000001,0.4040000438690185,1703.0,1426.0,1703.0,1426.0,1730.0,1730.0,1842.0,1842.0,1842.0,1842.0,0.12729498164014688
-73.92131667,40.83194167,,Bronx,11.352076026955261,9414,80.0882727852135,63.562918838421446,43.38122334568238,-20.181695492739067,67.0,53.0,14.0,2021-07-24 15:25:00,27.3,44.4,3.7,162.0,511.0,43,,0.10334632,35.78940985999998,0.2520000338554382,1642.0,3362.0,1642.0,3362.0,3554.0,3554.0,3386.0,3386.0,3386.0,3386.0,0.0035566093657379964
-73.98715333,40.77091833,,Manhattan,51.417595150689955,11344,104.04795486600847,47.02144180711198,93.95164042310155,46.930198615989596,68.0,31.0,37.0,2021-07-24 15:50:00,26.6,48.3,3.5,184.0,181.0,59,30.0,0.15312864,39.97306634000006,0.2520000338554382,846.0,830.0,846.0,830.0,976.0,976.0,1136.0,1136.0,1136.0,1136.0,0.15564598168870802
-73.89874,40.81051333,,Bronx,60.242654825157125,9854,72.96549624517962,61.38953783646521,35.796427346961906,-25.5931104895033,45.0,35.0,10.0,2021-07-24 15:10:00,28.3,40.3,2.9,91.0,216.0,28,,0.10334632,37.744517299999984,0.1600000113248825,1173.0,1496.0,1173.0,1496.0,1468.0,1468.0,1536.0,1536.0,1536.0,1536.0,0.013192612137203167
-73.897585,40.81975,,Bronx,12.098889013853887,12306,75.33560864618885,67.89165446559298,36.228588849908085,-31.66306561568489,23.64,14.64,9.0,2021-07-24 15:28:00,27.1,47.3,4.5,170.0,563.0,28,,0.10334632,36.64391486,0.2599999904632568,3105.0,3016.0,3105.0,3016.0,2968.0,2968.0,2986.0,2986.0,2986.0,2986.0,-0.004998333888703766
-73.90627,40.843665,,Bronx,15.81666833786044,15043,78.5785415143256,73.8151450625499,38.50744993262643,-35.307695129923474,97.72,89.72,8.0,2021-07-24 15:12:00,28.3,40.3,2.9,91.0,216.0,43,,0.10783037,34.99642921999998,0.3240000009536743,819.0,485.0,819.0,485.0,411.0,411.0,338.0,338.0,338.0,338.0,-0.17861482381530985
-73.970495,40.767875,,Manhattan,22.33211089110578,10690,104.97081384471468,67.66535654126895,94.84961731145424,27.18426077018529,56.0,39.0,17.0,2021-07-24 15:04:00,26.3,51.1,2.5,161.0,128.0,59,,0.15312864,32.66875760000005,0.4600000381469726,654.0,430.0,654.0,430.0,568.0,568.0,360.0,360.0,360.0,360.0,-0.08860759493670886
-73.941085,40.79014833,,Manhattan,11.032663870143821,10954,99.09302537885704,43.44984469212498,59.59148058218527,16.141635890060297,35.0,21.0,14.0,2021-07-24 15:22:00,26.7,49.7,2.0,132.0,448.0,16,,0.15312864,35.96031086000005,,2072.0,2448.0,2072.0,2448.0,2476.0,2476.0,2502.0,2502.0,2502.0,2502.0,0.01090909090909091
-73.97013333,40.79409667,,Manhattan,20.91036168423888,8931,107.28776172880977,73.96124117844741,92.13887450718495,18.17763332873754,49.94,-23.060000000000002,73.0,2021-07-24 15:14:00,26.6,50.5,3.1,154.0,584.0,63,,0.15312864,37.00622498000001,,1190.0,1340.0,1190.0,1340.0,1450.0,1450.0,1510.0,1510.0,1510.0,1510.0,0.05964912280701754
-73.88117167,40.80541333,,Bronx,31.530188206236808,6940,76.1057636887608,44.74661285673105,30.65989520197896,-14.08671765475209,40.59,32.59,8.0,2021-07-24 15:50:00,27.2,47.8,3.2,157.0,491.0,28,,0.10334632,35.99790908,,1874.0,980.0,1874.0,980.0,1054.0,1054.0,1140.0,1140.0,1140.0,1140.0,0.07547169811320754
-73.91002833,40.84028333,,Bronx,12.579096053942937,14411,79.07376309763376,71.38732981383718,39.68606963315504,-31.701260180682134,15.35,-9.65,25.0,2021-07-24 15:15:00,28.0,40.7,3.1,114.0,236.0,43,,0.10783037,37.92567236000002,0.3240000009536743,362.0,400.0,362.0,400.0,413.0,413.0,364.0,364.0,364.0,364.0,-0.04712041884816754
-73.88944167,40.80749333,,Bronx,22.98543702818148,9032,72.49546058458813,57.520824102791316,32.42035172324324,-25.10047237954807,27.77,18.77,9.0,2021-07-24 15:52:00,27.2,47.8,3.2,157.0,491.0,28,,0.10334632,46.78176217999999,,1726.0,1694.0,1726.0,1694.0,1950.0,1950.0,2108.0,2108.0,2108.0,2108.0,0.10889005786428195
-73.95901667,40.75951,,Manhattan,17.523118067476886,8453,101.55045545960014,59.3320307874482,83.91515890522085,24.58312811777264,75.05,15.049999999999997,60.0,2021-07-24 15:15:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,35.88169640000001,,723.0,623.0,723.0,623.0,583.0,583.0,558.0,558.0,558.0,558.0,-0.0550381033022862
-73.90356167,40.817495,,Bronx,8.093843181348605,11564,74.74187132480111,64.59335237600624,38.12483314370034,-26.46851923230589,15.35,-9.65,25.0,2021-07-24 15:21:00,27.9,41.8,2.8,105.0,229.0,29,,0.10334632,36.807979820000014,0.2599999904632568,890.0,935.0,890.0,935.0,828.0,828.0,786.0,786.0,786.0,786.0,-0.08657757117954677
-73.96688667,40.807605,,Manhattan,16.01027302405618,7470,109.35930388219545,76.2055987141709,79.35098421025315,3.1453854960822403,187.54,143.54,44.0,2021-07-24 15:35:00,26.8,47.6,2.4,209.0,511.0,63,,0.15312864,31.896285079999984,,572.0,858.0,572.0,858.0,1094.0,1094.0,1044.0,1044.0,1044.0,1044.0,0.09779179810725552
-73.97541167,40.786255,,Manhattan,10.678997897154323,9279,105.66645112619895,70.17890650274992,99.02805008919768,28.849143586447752,92.31,52.31,40.0,2021-07-24 15:36:00,26.8,47.6,2.4,209.0,511.0,59,,0.15312864,39.21768392000001,,1435.0,985.0,1435.0,985.0,1120.0,1120.0,1112.0,1112.0,1112.0,1112.0,0.06056270863137816
-73.912915,40.835245,,Bronx,9.376487398465407,12636,78.17940804051915,67.15114528017754,41.00645169790442,-26.144693582273124,67.0,53.0,14.0,2021-07-24 15:34:30,26.9,47.7,3.5,149.0,292.0,43,,0.10334632,39.046782920000055,0.3240000009536743,447.0,349.0,447.0,349.0,339.0,339.0,276.0,276.0,276.0,276.0,-0.1168
-73.89614833,40.81892,,Bronx,12.64537481099253,11735,74.53106092884533,66.67670391538002,35.98761608481276,-30.68908783056726,23.64,14.64,9.0,2021-07-24 15:29:00,27.1,47.3,4.5,170.0,563.0,28,,0.10334632,35.81675402000002,0.2240000218153,2064.0,2308.0,2064.0,2308.0,2464.0,2464.0,2416.0,2416.0,2416.0,2416.0,0.02286198137171888
-73.95433333,40.78149167,,Manhattan,4.740982227070415,11779,100.54079293658205,52.75739292997961,71.66340472837611,18.9060117983965,66.08,22.08,44.0,2021-07-24 15:44:00,27.1,47.6,3.2,163.0,565.0,16,,0.15312864,38.25722030000003,,1210.0,1772.0,1210.0,1772.0,1944.0,1944.0,2388.0,2388.0,2388.0,2388.0,0.14807692307692308
-73.92512667,40.84229167,,Bronx,13.534934562670454,8199,82.48298572996707,74.8155612556492,46.17716247887138,-28.638398776777816,14.0,-1.0,15.0,2021-07-24 15:46:00,27.3,47.4,3.5,146.0,646.0,43,,0.10783037,36.00474512000005,0.284000039100647,1227.0,910.0,1227.0,910.0,969.0,969.0,1116.0,1116.0,1116.0,1116.0,0.1016781836130306
-73.90222167,40.80517667,,Bronx,82.45481951368376,8340,71.52242206235012,55.157262905162064,36.77807088360985,-18.379192021552218,17.75,2.75,15.0,2021-07-24 15:14:00,28.0,40.7,3.1,114.0,236.0,33,,0.10334632,39.23477402000003,,1035.0,988.0,1035.0,988.0,1188.0,1188.0,1188.0,1188.0,1188.0,1188.0,0.09191176470588236
-73.917745,40.83730333,,Bronx,9.894972389433164,11237,78.76096822995461,66.54522769806613,42.22793002296676,-24.317297675099365,67.0,53.0,14.0,2021-07-24 15:22:00,27.9,41.8,2.8,105.0,229.0,43,,0.10783037,35.758647680000024,0.2560000419616699,1354.0,2114.0,1354.0,2114.0,2332.0,2332.0,2448.0,2448.0,2448.0,2448.0,0.07321350284962735
-73.95701833,40.76218833,,Manhattan,16.736824889152757,8868,100.97135769057284,54.689694096399144,79.81586265662604,25.126168560226887,71.88,12.879999999999995,59.0,2021-07-24 15:17:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,36.23033443999998,,899.0,484.0,899.0,484.0,590.0,590.0,554.0,554.0,554.0,554.0,0.0674373795761079
-73.91789333,40.83208833,,Bronx,13.03891966311702,10655,78.31130924448615,62.93232446658521,42.33074105441583,-20.601583412169376,67.0,53.0,14.0,2021-07-24 15:30:00,27.1,47.3,4.5,170.0,563.0,43,,0.10334632,38.37001496000005,0.2520000338554382,1480.0,224.0,1480.0,224.0,438.0,438.0,877.0,877.0,877.0,877.0,0.5930971843778383
-73.956985,40.76223,,Manhattan,15.763722743816631,8879,100.97015429665502,54.63089064261556,79.76909540594814,25.13820476333258,71.88,12.879999999999995,59.0,2021-07-24 15:17:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,36.23033443999998,,899.0,535.0,899.0,535.0,667.0,667.0,641.0,641.0,641.0,641.0,0.09013605442176871
-73.96148333,40.75945667,,Manhattan,13.703982420765183,8444,101.98614400757934,65.32349804479203,87.35095405161512,22.02745600682308,71.77,61.769999999999996,10.0,2021-07-24 15:14:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,36.49694,0.4360000491142273,643.0,427.0,643.0,427.0,401.0,401.0,345.0,345.0,345.0,345.0,-0.10621761658031088
-73.90956,40.84112667,,Bronx,17.42971817118253,14552,78.95938702583837,72.08653780009631,39.48245402444315,-32.60408377565316,15.35,-9.65,25.0,2021-07-24 15:15:00,28.0,40.7,3.1,114.0,236.0,43,,0.10783037,33.530098640000006,0.3240000009536743,401.0,293.0,401.0,293.0,295.0,295.0,232.0,232.0,232.0,232.0,-0.11619047619047619
-73.94763167,40.7854,,Manhattan,15.70545359582254,12823,99.69320751774156,45.133858882297844,63.536803915162345,18.4029450328645,285.0,274.0,11.0,2021-07-24 15:04:00,26.3,51.1,2.5,161.0,128.0,16,,0.15312864,37.624886600000025,0.9040000438690186,761.0,831.0,761.0,831.0,988.0,988.0,1110.0,1110.0,1110.0,1110.0,0.1437403400309119
-73.97201333,40.765855,,Manhattan,30.788804845937868,11175,104.48017897091722,64.27674814217924,94.89507412162594,30.61832597944668,93.0,78.0,15.0,2021-07-24 15:06:00,26.3,51.1,2.5,161.0,128.0,59,,0.15312864,33.01739564000002,0.4600000381469726,622.0,447.0,622.0,447.0,619.0,619.0,393.0,393.0,393.0,393.0,-0.06428571428571428
-73.95799667,40.76086,,Manhattan,22.991527770702735,8622,101.2833449315704,57.05967030415602,81.9502926954899,24.890622391333874,75.05,15.049999999999997,60.0,2021-07-24 15:16:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,37.80262363999998,,724.0,436.0,724.0,436.0,551.0,551.0,494.0,494.0,494.0,494.0,0.06236559139784946
-73.96383333,40.76041333,,Manhattan,8.887975508639684,8933,102.80823911339975,68.78933811177063,89.78975069468811,21.000412582917463,63.37,56.37,7.0,2021-07-24 15:13:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,38.31190862000005,0.4360000491142273,783.0,891.0,783.0,891.0,1038.0,1038.0,1068.0,1068.0,1068.0,1068.0,0.0903522205206738
-73.88087333,40.80545833,,Bronx,27.275968840263257,6886,76.54051699099622,44.100813480534576,30.55733197073068,-13.543481509803891,40.59,32.59,8.0,2021-07-24 15:50:00,27.2,47.8,3.2,157.0,491.0,28,,0.10334632,36.19273622000003,,1874.0,1009.0,1874.0,1009.0,1078.0,1078.0,1144.0,1144.0,1144.0,1144.0,0.06270320483046911
-73.98283833,40.782095,,Manhattan,17.702390587941114,9162,102.70890635232482,58.54856331257511,101.43770589206271,42.889142579487604,192.37,172.37,20.0,2021-07-24 15:39:00,27.0,47.2,3.2,142.0,658.0,59,,0.15312864,36.73961942000005,,934.0,500.0,934.0,500.0,655.0,655.0,680.0,680.0,680.0,680.0,0.15254237288135594
-73.94646,40.785155,,Manhattan,33.2991743646878,12725,99.60180746561886,44.10476639924493,62.73251776115227,18.627751361907343,285.0,274.0,11.0,2021-07-24 15:59:00,27.0,46.1,2.7,209.0,620.0,16,,0.15312864,38.15809772,0.9040000438690186,794.0,1056.0,794.0,1056.0,1254.0,1254.0,1170.0,1170.0,1170.0,1170.0,0.05121293800539083
-73.90953333,40.84341,,Bronx,27.526116166382828,14693,78.95902810862316,73.09163373756643,39.46974268106077,-33.62189105650565,15.35,-9.65,25.0,2021-07-24 15:14:00,28.0,40.7,3.1,114.0,236.0,43,,0.10783037,35.89536848,0.3240000009536743,411.0,274.0,411.0,274.0,363.0,363.0,267.0,267.0,267.0,267.0,-0.012939001848428836
-73.969145,40.793605,,Manhattan,14.653878763482712,9322,107.2328899377816,73.09894827216141,89.92258468691888,16.823636414757456,153.13,72.13,81.0,2021-07-24 15:14:00,26.6,50.5,3.1,154.0,584.0,63,,0.15312864,37.99403275999998,,1121.0,998.0,1121.0,998.0,1094.0,1094.0,1138.0,1138.0,1138.0,1138.0,0.06554307116104868
-73.94900333,40.79004833,,Manhattan,7.457497283875932,13342,99.97226802578324,47.61023179056335,64.27402879861677,16.663797008053407,285.0,274.0,11.0,2021-07-24 15:07:00,26.3,51.1,2.5,161.0,128.0,16,,0.15312864,35.19125636000001,0.9040000438690186,1506.0,786.0,1506.0,786.0,845.0,845.0,920.0,920.0,920.0,920.0,0.07854630715123095
-73.95807667,40.80547333,,Manhattan,9.856318895335477,11404,102.52411434584356,62.33801333801334,71.20207728088891,8.86406394287557,51.84,-2.1599999999999966,54.0,2021-07-24 15:42:00,27.0,47.2,3.2,142.0,658.0,63,81.0,0.15312864,35.32455914000002,0.2760000228881836,1317.0,731.0,1317.0,731.0,940.0,940.0,880.0,880.0,880.0,880.0,0.09248913718187461
-73.98504833,40.780215,,Manhattan,4.465954693215341,9186,102.507729153059,54.51727143946824,100.53208594100033,46.0148145015321,196.56,154.56,42.0,2021-07-24 15:39:30,27.0,47.2,3.2,142.0,658.0,59,,0.15312864,34.81527416000006,0.4240000247955322,967.0,973.0,967.0,973.0,1062.0,1062.0,1200.0,1200.0,1200.0,1200.0,0.10446387482742751
-73.89324667,40.84277667,,Bronx,10.675069281684182,15331,79.3378775030983,77.42735935256493,36.25200980491646,-41.17534954764848,27.77,18.77,9.0,2021-07-24 15:54:00,27.2,47.3,2.6,165.0,621.0,0,,0.10334632,36.47301386000004,0.4640000462532043,1195.0,2142.0,1195.0,2142.0,2206.0,2206.0,2474.0,2474.0,2474.0,2474.0,0.07192374350086655
-73.95255667,40.786845,,Manhattan,12.773866808797274,12988,100.67177394518016,50.966556214841646,67.63847343422054,16.6719172193789,285.0,274.0,11.0,2021-07-24 15:08:00,26.3,50.9,3.0,158.0,219.0,16,,0.15312864,36.62682475999998,,1283.0,2278.0,1283.0,2278.0,2800.0,2800.0,2454.0,2454.0,2454.0,2454.0,0.037193575655114115
-73.95508,40.79237667,,Manhattan,119.10472970927688,12735,101.00738123282292,55.13941060903733,69.88265425862868,14.743243649591356,10.42499239,-17.57500761,28.0,2021-07-24 15:56:00,26.8,46.7,3.4,196.0,605.0,16,,0.15312864,32.32011956000002,0.4760000705718994,489.0,456.0,489.0,456.0,636.0,636.0,502.0,502.0,502.0,502.0,0.04801670146137787
-73.92208333,40.841025,,Bronx,16.016561760237135,9256,80.67631806395852,68.87536514118793,43.879536563181865,-24.99582857800606,35.82,21.82,14.0,2021-07-24 15:49:00,27.2,47.8,3.2,157.0,491.0,43,,0.10783037,37.97010662000002,0.2560000419616699,1464.0,1472.0,1464.0,1472.0,1698.0,1698.0,1860.0,1860.0,1860.0,1860.0,0.11644657863145258
-73.892235,40.842125,,Bronx,4.700313824508425,15085,79.52051706993703,76.27697817868277,35.797888745406915,-40.479089433275846,27.77,18.77,9.0,2021-07-24 15:53:00,27.2,47.3,2.6,165.0,621.0,0,,0.10334632,36.54821030000005,0.4640000462532043,1505.0,1442.0,1505.0,1442.0,1820.0,1820.0,2076.0,2076.0,2076.0,2076.0,0.1802160318362706
-73.88972167,40.80855,,Bronx,25.544744247087568,9415,72.5448751991503,58.32111359047923,32.60904341618106,-25.712070174298162,27.77,18.77,9.0,2021-07-24 15:52:00,27.2,47.8,3.2,157.0,491.0,28,,0.10334632,42.37935242000003,0.1320000141859054,1726.0,1578.0,1726.0,1578.0,1460.0,1460.0,1480.0,1480.0,1480.0,1480.0,-0.032047089601046436
-73.958945,40.75958833,,Manhattan,10.77548837572534,8462,101.54939730560152,59.18724863969719,83.76564719345517,24.578398553757985,75.05,15.049999999999997,60.0,2021-07-24 15:15:00,26.6,50.5,3.1,154.0,584.0,194,,0.22437935,35.88169640000001,,723.0,814.0,723.0,814.0,778.0,778.0,762.0,762.0,762.0,762.0,-0.03299492385786802
-73.96860667,40.76490833,,Manhattan,12.872535920645472,10347,105.07345124190587,68.61641848771998,93.90337415463256,25.28695566691259,69.63,38.629999999999995,31.0,2021-07-24 15:10:00,26.3,50.9,3.0,158.0,219.0,59,,0.15312864,38.13075356000002,0.3040000200271606,862.0,1250.0,862.0,1250.0,1406.0,1406.0,1462.0,1462.0,1462.0,1462.0,0.07817109144542773
